genus	repBC49_Pl1	repBC50_Pl1	repBC51_Pl1	repBC55_Pl1	repBC56_Pl1	repBC57_Pl1
Oxobacter	0	0	0	0	0	0
Paeniclostridium	22.379024527327267	63.54368833238111	37.536040243590826	37.27989918214844	46.576577896622794	0
Paludicola	0	0	0	0	0	0
Pantoea	0	0	0	0	0	0
Papillibacter	0	0	0	0	0	0
Parabacteroides	74.69430335169143	101.8950045509863	69.20165626577949	99.9626043037392	81.01018144193857	0
Paraclostridium	0	0	0	0	0	0
Paraprevotella	20	22	15.835734203281252	27.99991860765473	22.000274851295018	0
Parasutterella	0	18	13.00000000000002	26.99781524681376	15	0
Parvibacter	0	0	0	0	0	0
Pediococcus	1716.666101741213	2163.4006943265235	1925.583460147553	2542.0896040346875	3069.665182730905	349.1571771204301
Peptacetobacter	0	0	0	0	0	0
Peptoniphilus	0	0	0	0	0	0
Peptostreptococcus	0	0	0	0	0	0
Phascolarctobacterium	0	16.02499542929249	0	0	23.156692326760737	0
Phocaeicola	535.1795720733996	1090.6669447474692	632.2924210498329	991.7491610131154	683.4761023300923	45.62926634537168
Phocea	0	0	0	0	0	0
Plesiomonas	0	0	0	0	0	0
Prauserella	0	0	0	0	0	0
Prevotella	510.083997181728	977.0139257681352	500.4185224067669	981.2702267264712	681.2200921420504	52.99999142687295
Prevotellamassilia	0	0	0	0	0	0
Proteiniclasticum	0	0	0	0	0	0
Providencia	0	0	0	0	0	0
Pseudobutyrivibrio	23.797769237723696	28.751352275634467	30.204199471461383	0	0	0
Pseudoflavonifractor	0	0	0	0	0	0
Raoultibacter	0	0	0	0	0	0
Robinsoniella	0	0	0	0	0	0
Romboutsia	306.86634145902804	387.477864980582	353.1021746248577	277.251064279874	405.39496609487855	38.00000211297957
Roseburia	83.84224731632587	121.17851890161452	122.90498457330143	139.48435442957717	135.37814309649715	0
Ruminiclostridium	0	0	0	0	0	0
Ruminococcus	88.73748507750014	112.11364598590583	74.0902952132641	223.5673436240803	146.9540786818155	28.000000000000004
Ruthenibacterium	0	0	0	0	17.08425019418314	0
Salmonella	0	0	0	0	0	0
Selenomonas	0	0	0	0	0	0
Senegalimassilia	19	68.99998798123934	23.99999999999996	40.00000010021178	11.999999999920716	0
Serratia	0	0	0	0	0	0
Shigella	0	0	0	0	0	0
Slackia	0	0	0	0	0	0
Soehngenia	0	0	0	0	0	0
Spiroplasma	0	0	0	0	0	0
Sporobacter	0	0	0	0	0	0
Sporobacterium	0	0	0	0	0	0
Staphylococcus	0	0	0	0	0	0
Streptococcus	293.87408854355414	464.03507063662926	327.73805536513544	400.5093615515155	424.9208256930869	71.00008308652528
Streptomyces	0	0	47.99999985559661	36.71394536181136	0	0
Subdoligranulum	0	0	0	0	0	0
Sutterella	23	52.99999999999955	24	46.99999999999999	28.0000095681346	0
Syntrophococcus	0	0	0	0	0	0
Terrisporobacter	55.54581776464683	68.96221333173487	51.62260179203149	54.157009546351	43.15018483952655	0
Thermoclostridium	0	0	0	0	0	0
Tidjanibacter	0	0	0	0	0	0
Tissierella	0	0	0	0	0	0
Turicibacter	0	14.999987407321688	0	13.999999999999998	22	0
Turicimonas	0	0	0	0	0	0
Tyzzerella	0	0	0	0	0	0
Weissella	0	0	0	0	0	0
Youngiibacter	0	0	0	0	0	0
