genus	repBC61_Pl1	repBC62_Pl1	repBC63_Pl1	repBC67_Pl1	repBC68_Pl1	repBC69_Pl1
Prauserella	0	0	0	0	0	0
Prevotella	112.99999999978196	2673.694940308303	1454.142771390288	0	51	526.7101817720724
Prevotellamassilia	0	0	0	0	0	0
Proteiniclasticum	0	0	0	0	0	0
Providencia	0	0	0	0	0	0
Pseudobutyrivibrio	0	0	0	0	0	0
Pseudoflavonifractor	0	0	0	0	0	0
Raoultibacter	0	0	0	0	0	0
Robinsoniella	0	0	0	0	0	0
Romboutsia	20	135.15874856653872	188.14814963408816	44.001652780534215	268.88655269812443	270.160185711825
Roseburia	0	0	0	0	0	0
Ruminiclostridium	0	0	0	0	0	0
Ruminococcus	0	0	0	0	0	0
Ruthenibacterium	0	0	0	0	0	0
Salmonella	0	0	0	0	0	0
Selenomonas	0	0	0	0	0	0
Senegalimassilia	116.67282875977888	643.9968128526381	1165.505216163145	59.04189027974411	668.8322109595017	1007.9385350781243
Serratia	0	0	0	0	0	0
Shigella	0	0	0	0	0	0
Slackia	17.997381086018255	139.74397941845734	256.7461069123991	19.000002856764645	241.6443137082815	324.2625534698882
Soehngenia	0	0	0	0	0	0
Spiroplasma	0	0	0	0	0	0
Sporobacter	0	0	0	0	0	0
Sporobacterium	0	0	0	0	0	0
Staphylococcus	0	0	0	0	0	0
Streptococcus	0	62.36701223788412	68.14786526044125	19.999999999999982	197.0021141250585	177.51319193824145
Streptomyces	0	0	0	0	36.000000408524855	0
Subdoligranulum	0	0	0	0	0	0
Sutterella	0	22.999999999999996	21	0	27	45
Syntrophococcus	0	0	0	0	0	0
Terrisporobacter	0	20.52449172929608	28.94856228604232	0	22.70857091018884	27.93823606274847
Thermoclostridium	0	0	0	0	0	0
Tidjanibacter	0	0	0	0	0	0
Tissierella	0	0	0	0	0	0
Turicibacter	0	0	0	0	0	0
Turicimonas	0	0	0	0	0	0
Tyzzerella	0	0	0	0	0	0
Weissella	0	0	0	0	0	0
Youngiibacter	0	0	0	0	0	0
